Time,NodeID,PacketID,Temperature(degree C),Humidity(%),Pressure(hPa),Voltage(V),RSSI,Lat,Lon,Height(m),Distance(km),Sat,SNR,Speed(km/hr),Direction(degree),angle(degree)
2021/05/03 18:34:51.000000,2968,49,11.9,67.4,841.530312,1.4817204301075269,-46.0,40.58839,-105.14793,1575.99,11283.18949517562,5,9,1.41,324.42,0.008002841307080346
2021/05/03 18:34:52.000000,2968,50,11.9,67.4,841.547187,1.4903225806451612,-51.0,40.5884,-105.14793,1576.08,11283.188671343789,5,9,1.7,324.42,0.008003298909377116
2021/05/03 18:34:53.000000,2968,51,11.9,67.7,841.512734,1.4924731182795699,-52.0,40.58839,-105.14792,1575.79,11283.19006370926,5,10,8.51,114.78,0.00800182530845772
2021/05/03 18:34:54.000000,2968,52,11.89,67.7,841.540312,1.4924731182795699,-52.0,40.58838,-105.14791,1575.82,11283.191456074832,5,10,1.76,114.78,0.008001976660306404
2021/05/03 18:34:55.000000,2968,53,11.88,67.6,841.50375,1.4903225806451612,-54.0,40.58838,-105.14791,1575.88,11283.191456074832,5,9,0.81,114.78,0.008002281338882245
2021/05/03 18:34:56.000000,2968,54,11.89,67.8,841.525625,1.4903225806451612,-42.0,40.58837,-105.14791,1575.77,11283.192279906829,5,9,1.91,114.78,0.008001722177254726
2021/05/03 18:34:57.000000,2968,55,11.89,67.6,841.4600780000001,1.4903225806451612,-52.0,40.58842,-105.14795,1575.9,11283.185886613137,5,10,2.65,104.32,0.008002386848441217
2021/05/03 18:34:58.000000,2968,56,11.86,67.2,841.5042179999999,1.4881720430107528,-54.0,40.58841,-105.14794,1575.65,11283.187278978412,5,10,0.22,104.32,0.008001116366396572
2021/05/03 18:34:59.000000,2968,57,11.82,66.3,841.466718,1.4903225806451612,-55.0,40.58841,-105.14794,1575.78,11283.187278978412,5,9,2.52,104.32,0.008001776503555273
2021/05/03 18:35:00.000000,2968,58,11.82,65.6,841.442812,1.4881720430107528,-52.0,40.58841,-105.14794,1575.66,11283.187278978412,5,9,0.75,104.32,0.00800116714617801
2021/05/03 18:35:01.000000,2968,59,11.79,65.8,841.478281,1.4903225806451612,-49.0,40.58841,-105.14794,1576.55,11283.187278978412,5,9,1.97,104.32,0.008005686546725998
2021/05/03 18:35:02.000000,2968,60,11.77,65.9,841.482187,1.4903225806451612,-52.0,40.58842,-105.14794,1577.11,11283.186455146644,5,9,0.36,104.32,0.00800853079922214
2021/05/03 18:35:03.000000,2968,61,11.75,65.7,841.464687,1.4795698924731182,-48.0,40.58842,-105.14794,1577.88,11283.186455146644,6,9,0.22,104.32,0.008012440842678223
2021/05/03 18:35:04.000000,2968,62,11.71,65.3,841.435468,1.4752688172043011,-52.0,40.5884,-105.14794,1577.1,11283.188102810162,6,9,0.3,104.32,0.008008478849973183
2021/05/03 18:35:05.000000,2968,63,11.69,65.4,841.417187,1.4903225806451612,-56.0,40.5884,-105.14792,1578.32,11283.18923987733,6,9,1.18,104.32,0.008014673175174606
2021/05/03 18:35:06.000000,2968,64,11.65,64.7,841.442031,1.4881720430107528,-56.0,40.5884,-105.14793,1578.66,11283.188671343789,6,10,0.55,104.32,0.008016400091371013
2021/05/03 18:35:07.000000,2968,65,11.61,64.4,841.426406,1.4752688172043011,-54.0,40.5884,-105.14793,1578.73,11283.188671343789,6,9,0.46,104.32,0.008016755549797193
2021/05/03 18:35:08.000000,2968,66,11.58,64.0,841.468906,1.4774193548387098,-42.0,40.5884,-105.14793,1578.5,11283.188671343789,6,9,1.62,104.32,0.008015587614968315
2021/05/03 18:35:09.000000,2968,67,11.55,63.9,841.454921,1.4881720430107528,-43.0,40.58838,-105.1479,1580.05,11283.192024608406,6,9,0.6,104.32,0.008023456095618631
2021/05/03 18:35:10.000000,2968,68,11.52,64.1,841.504375,1.4817204301075269,-45.0,40.58839,-105.1479,1581.69,11283.191200776295,6,9,1.79,49.11,0.008031784562704355
2021/05/03 18:35:11.000000,2968,69,11.5,64.6,841.466875,1.4752688172043011,-45.0,40.58839,-105.1479,1581.47,11283.191200776295,6,9,0.62,49.11,0.00803066740790117
2021/05/03 18:35:12.000000,2968,70,11.48,65.0,841.474843,1.4731182795698925,-42.0,40.58839,-105.14791,1581.85,11283.19063224282,6,8,1.15,49.11,0.008032597443668544
2021/05/03 18:35:13.000000,2968,71,11.46,65.3,841.4510150000001,1.4860215053763441,-43.0,40.58839,-105.1479,1582.39,11283.191200776295,6,9,0.65,49.11,0.008035339146168998
2021/05/03 18:35:14.000000,2968,72,11.45,65.3,841.469921,1.4860215053763441,-45.0,40.58839,-105.14791,1582.65,11283.19063224282,6,9,0.51,49.11,0.008036659824975664
2021/05/03 18:35:16.000000,2968,74,11.38,64.7,841.49875,1.4731182795698925,-46.0,40.58839,-105.14791,1582.63,11283.19063224282,6,9,0.71,49.11,0.008036558265442988
2021/05/03 18:35:17.000000,2968,75,11.35,64.7,841.4623429999999,1.4752688172043011,-48.0,40.58839,-105.14791,1582.41,11283.19063224282,6,9,1.32,49.11,0.008035441110583538
2021/05/03 18:35:18.000000,2968,76,11.32,64.5,841.454062,1.4795698924731182,-44.0,40.58839,-105.14791,1582.58,11283.19063224282,6,9,0.96,49.11,0.008036304366611293
2021/05/03 18:35:19.000000,2968,77,11.28,64.6,841.450937,1.4838709677419355,-43.0,40.58839,-105.14791,1583.3,11283.19063224282,6,9,1.93,49.11,0.00803996050978764
2021/05/03 18:35:20.000000,2968,78,11.25,64.4,841.452187,1.4817204301075269,-43.0,40.58839,-105.14791,1583.09,11283.19063224282,6,9,1.79,14.79,0.008038894134694547
2021/05/03 18:35:21.000000,2968,79,11.21,64.9,841.4267960000001,1.4838709677419355,-42.0,40.58839,-105.14791,1582.77,11283.19063224282,6,9,2.03,2.51,0.008037269182171724
2021/05/03 18:35:22.000000,2968,80,11.19,65.3,841.46125,1.4817204301075269,-42.0,40.58839,-105.1479,1583.05,11283.191200776295,6,9,0.72,2.51,0.008038690610578459
2021/05/03 18:35:23.000000,2968,81,11.17,65.7,841.459687,1.4838709677419355,-42.0,40.58839,-105.1479,1583.75,11283.191200776295,6,9,0.8,2.51,0.008042245194042983
2021/05/03 18:35:24.000000,2968,82,11.15,65.8,841.461718,1.4838709677419355,-44.0,40.58838,-105.14789,1584.41,11283.192593141897,6,9,1.83,0.35,0.008045595665611718
2021/05/03 18:35:25.000000,2968,83,11.12,65.8,841.4546869999999,1.4838709677419355,-52.0,40.58838,-105.14789,1583.97,11283.192593141897,6,10,0.79,0.35,0.008043361356281208
2021/05/03 18:35:26.000000,2968,84,11.11,65.8,841.435156,1.4817204301075269,-49.0,40.58838,-105.14789,1583.59,11283.192593141897,6,9,0.47,0.35,0.008041431725495748
2021/05/03 18:35:27.000000,2968,85,11.08,65.5,841.4729679999999,1.4838709677419355,-50.0,40.58837,-105.14789,1582.77,11283.193416974093,6,9,1.37,0.35,0.00803726719854584
2021/05/03 18:35:28.000000,2968,86,11.05,64.8,841.479218,1.4774193548387098,-47.0,40.58837,-105.14789,1582.97,11283.193416974093,6,9,0.61,0.35,0.008038282793621952
2021/05/03 18:35:29.000000,2968,87,11.03,64.5,841.456093,1.4795698924731182,-48.0,40.58837,-105.14789,1583.19,11283.193416974093,6,10,0.38,0.35,0.00803939994820567
2021/05/03 18:35:30.000000,2968,88,11.01,64.3,841.493125,1.4795698924731182,-45.0,40.58837,-105.14788,1584.01,11283.193985507603,6,9,0.16,0.35,0.008043563482721462
2021/05/03 18:35:31.000000,2968,89,10.99,64.3,841.496171,1.4817204301075269,-46.0,40.58837,-105.14788,1584.21,11283.193985507603,6,9,0.09,0.35,0.008044579077746368
2021/05/03 18:35:32.000000,2968,90,10.95,64.2,841.490546,1.4688172043010752,-46.0,40.58837,-105.14788,1584.49,11283.193985507603,6,10,0.07,0.35,0.00804600091078123
2021/05/03 18:35:33.000000,2968,91,10.94,64.3,841.4796090000001,1.4709677419354839,-48.0,40.58837,-105.14788,1584.45,11283.193985507603,6,9,0.51,0.35,0.00804579779177625
2021/05/03 18:35:34.000000,2968,92,10.92,64.8,841.450468,1.4774193548387098,-47.0,40.58837,-105.14788,1584.39,11283.193985507603,6,9,0.32,0.35,0.008045493113268782
2021/05/03 18:35:35.000000,2968,93,10.91,65.4,841.459375,1.4817204301075269,-48.0,40.58837,-105.14788,1584.36,11283.193985507603,6,9,0.73,0.35,0.008045340774015045
2021/05/03 18:35:36.000000,2968,94,10.88,66.2,841.470625,1.4709677419354839,-50.0,40.58836,-105.14788,1584.08,11283.19480933988,6,9,0.49,0.35,0.00804391835366071
2021/05/03 18:35:37.000000,2968,95,10.87,66.7,841.450468,1.4688172043010752,-48.0,40.58836,-105.14788,1583.69,11283.19480933988,6,9,0.85,0.35,0.008041937943506727
2021/05/03 18:35:38.000000,2968,96,10.87,66.7,841.448437,1.4795698924731182,-48.0,40.58836,-105.14788,1583.64,11283.19480933988,6,9,0.78,0.35,0.008041684044769036
2021/05/03 18:35:39.000000,2968,97,10.86,66.8,841.448437,1.4709677419354839,-48.0,40.58836,-105.14789,1583.7,11283.194240806273,6,9,0.48,0.35,0.00804198912847115
2021/05/03 18:35:40.000000,2968,98,10.82,66.6,841.434218,1.4709677419354839,-47.0,40.58836,-105.14789,1583.57,11283.194240806273,6,9,0.74,0.35,0.008041328991719887
2021/05/03 18:35:41.000000,2968,99,10.81,66.3,841.430859,1.4774193548387098,-47.0,40.58836,-105.14789,1583.33,11283.194240806273,6,9,1.11,0.35,0.008040110277717555
2021/05/03 18:35:42.000000,2968,100,10.8,66.2,841.466718,1.4774193548387098,-46.0,40.58836,-105.14789,1583.09,11283.194240806273,6,10,0.85,0.35,0.008038891563715213
2021/05/03 18:35:43.000000,2968,101,10.77,66.1,841.465,1.4795698924731182,-48.0,40.58836,-105.14789,1582.99,11283.194240806273,6,9,0.54,0.35,0.008038383766214236
2021/05/03 18:35:44.000000,2968,102,10.74,66.0,841.4560150000001,1.4774193548387098,-46.0,40.58836,-105.14789,1582.78,11283.194240806273,6,9,0.22,0.35,0.008037317391462177
2021/05/03 18:35:45.000000,2968,103,10.72,66.1,841.415937,1.4795698924731182,-43.0,40.58836,-105.14789,1582.54,11283.194240806273,6,9,0.39,0.35,0.008036098677459821
2021/05/03 18:35:46.000000,2968,104,10.69,66.0,841.4560150000001,1.4774193548387098,-44.0,40.58835,-105.14789,1582.26,11283.19506463843,6,9,0.27,0.35,0.008034676257812496
2021/05/03 18:35:47.000000,2968,105,10.69,66.1,841.418281,1.4795698924731182,-44.0,40.58835,-105.14789,1582.13,11283.19506463843,6,9,0.66,0.35,0.008034016121109412
2021/05/03 18:35:48.000000,2968,106,10.66,66.1,841.452812,1.4795698924731182,-43.0,40.58835,-105.14789,1581.93,11283.19506463843,6,10,0.25,0.35,0.008033000526181585
2021/05/03 18:35:49.000000,2968,107,10.64,66.0,841.459375,1.4752688172043011,-43.0,40.58836,-105.14789,1582.04,11283.194240806273,6,9,0.21,0.35,0.008033559689954888
2021/05/03 18:35:50.000000,2968,108,10.63,65.9,841.474687,1.4774193548387098,-45.0,40.58836,-105.14789,1582.04,11283.194240806273,6,9,0.5,0.35,0.008033559689954888
2021/05/03 18:35:51.000000,2968,109,10.62,65.8,841.453437,1.4752688172043011,-44.0,40.58835,-105.14789,1581.68,11283.19506463843,7,10,0.29,0.35,0.008031731032521793
2021/05/03 18:35:52.000000,2968,110,10.61,65.8,841.451406,1.4795698924731182,-44.0,40.58835,-105.14789,1581.48,11283.19506463843,7,9,0.07,0.35,0.008030715437593953
2021/05/03 18:35:53.000000,2968,111,10.58,65.7,841.4258590000001,1.4774193548387098,-44.0,40.58835,-105.14789,1581.42,11283.19506463843,7,9,0.21,0.35,0.0080304107591156
2021/05/03 18:35:54.000000,2968,112,10.55,65.2,841.441406,1.4731182795698925,-45.0,40.58835,-105.14789,1581.48,11283.19506463843,7,9,0.21,0.35,0.008030715437593953
2021/05/03 18:35:55.000000,2968,113,10.55,64.9,841.453125,1.4774193548387098,-52.0,40.58836,-105.14789,1581.72,11283.194240806273,7,9,0.48,0.35,0.008031934737951711
2021/05/03 18:35:56.000000,2968,114,10.52,65.0,841.4679679999999,1.4774193548387098,-51.0,40.58836,-105.14789,1581.97,11283.194240806273,7,9,0.73,0.35,0.008033204231704194
2021/05/03 18:35:57.000000,2968,115,10.52,65.3,841.441406,1.4731182795698925,-49.0,40.58836,-105.14789,1582.07,11283.194240806273,7,9,0.26,0.35,0.008033712029205185
2021/05/03 18:35:58.000000,2968,116,10.51,65.6,841.4729679999999,1.4752688172043011,-43.0,40.58835,-105.14789,1581.97,11283.19506463843,7,9,1.01,0.35,0.00803320364516715
2021/05/03 18:35:59.000000,2968,117,10.5,65.9,841.4496869999999,1.4752688172043011,-42.0,40.58835,-105.14789,1581.96,11283.19506463843,7,9,0.36,0.35,0.00803315286542076
2021/05/03 18:36:00.000000,2968,118,10.48,65.9,841.4325,1.4752688172043011,-48.0,40.58836,-105.14789,1582.34,11283.194240806273,7,9,1.1,0.35,0.008035083082457851
2021/05/03 18:36:01.000000,2968,119,10.45,65.9,841.427187,1.4645161290322581,-54.0,40.58835,-105.14788,1582.19,11283.195633172141,7,10,0.53,0.35,0.00803432039475722
2021/05/03 18:36:02.000000,2968,120,10.43,65.9,841.424218,1.4645161290322581,-52.0,40.58835,-105.14788,1582.55,11283.195633172141,7,9,0.14,0.35,0.008036148465535181
2021/05/03 18:36:03.000000,2968,121,10.42,65.9,841.4410929999999,1.4752688172043011,-50.0,40.58835,-105.14788,1582.85,11283.195633172141,7,9,0.4,0.35,0.00803767185785014
2021/05/03 18:36:04.000000,2968,122,10.41,65.8,841.4659369999999,1.4731182795698925,-49.0,40.58835,-105.14787,1583.4,11283.196201705763,7,9,0.29,0.35,0.00804046433862083
2021/05/03 18:36:05.000000,2968,123,10.41,65.7,841.424531,1.4645161290322581,-46.0,40.58835,-105.14787,1583.97,11283.196201705763,7,9,1.17,0.35,0.00804335878387333
2021/05/03 18:36:06.000000,2968,124,10.37,65.7,841.4410929999999,1.4623655913978495,-51.0,40.58835,-105.14787,1583.93,11283.196201705763,7,10,1.48,354.57,0.008043155664908246
2021/05/03 18:36:07.000000,2968,125,10.35,65.7,841.437187,1.4752688172043011,-50.0,40.58835,-105.14788,1583.98,11283.195633172141,7,9,0.71,354.57,0.008043409968903039
2021/05/03 18:36:08.000000,2968,126,10.34,65.6,841.404687,1.4709677419354839,-51.0,40.58836,-105.14788,1584.91,11283.19480933988,7,10,0.19,354.57,0.008048133072706302
2021/05/03 18:36:09.000000,2968,127,10.32,65.7,841.435468,1.4623655913978495,-49.0,40.58836,-105.14788,1584.77,11283.19480933988,7,10,1.01,354.57,0.008047422156240786
2021/05/03 18:36:10.000000,2968,128,10.31,65.7,841.473281,1.4623655913978495,-55.0,40.58836,-105.14788,1584.75,11283.19480933988,7,9,1.35,354.57,0.008047320596745714
2021/05/03 18:36:11.000000,2968,129,10.3,65.7,841.4679679999999,1.4709677419354839,-56.0,40.58836,-105.14788,1584.87,11283.19480933988,7,10,0.4,354.57,0.008047929953716155
2021/05/03 18:36:12.000000,2968,130,10.28,65.6,841.437812,1.4731182795698925,-56.0,40.58836,-105.14787,1584.41,11283.195377873404,7,10,0.6,354.57,0.008045593679931004
2021/05/03 18:36:13.000000,2968,131,10.27,65.6,841.4769530000001,1.4602150537634409,-49.0,40.58836,-105.14787,1584.6,11283.195377873404,7,9,0.24,354.57,0.008046558495085595
2021/05/03 18:36:14.000000,2968,132,10.25,65.8,841.455781,1.4645161290322581,-60.0,40.58836,-105.14788,1584.39,11283.19480933988,7,10,1.11,354.57,0.008045492525834376
2021/05/03 18:36:15.000000,2968,133,10.21,65.9,841.445468,1.4731182795698925,-56.0,40.58835,-105.14787,1584.45,11283.196201705763,7,10,1.67,354.57,0.008045796211454353
2021/05/03 18:36:16.000000,2968,134,10.2,66.0,841.440156,1.4688172043010752,-58.0,40.58835,-105.14787,1583.99,11283.196201705763,7,9,0.6,354.57,0.008043460343355874
2021/05/03 18:36:17.000000,2968,135,10.19,66.1,841.4517179999999,1.4623655913978495,-58.0,40.58834,-105.14787,1583.3,11283.197025538107,7,10,0.66,354.57,0.008039955954178016
2021/05/03 18:36:18.000000,2968,136,10.18,66.1,841.447812,1.4623655913978495,-56.0,40.58834,-105.14787,1582.75,11283.197025538107,7,10,1.63,354.57,0.008037163068611932
2021/05/03 18:36:19.000000,2968,137,10.14,66.2,841.46,1.4688172043010752,-45.0,40.58834,-105.14787,1582.71,11283.197025538107,7,9,1.65,354.57,0.00803695994966167
2021/05/03 18:36:20.000000,2968,138,10.13,66.4,841.446093,1.4709677419354839,-46.0,40.58834,-105.14787,1582.46,11283.197025538107,7,9,4.14,105.06,0.008035690456222528
2021/05/03 18:36:21.000000,2968,139,10.12,67.0,841.401953,1.4623655913978495,-48.0,40.58834,-105.14787,1582.23,11283.197025538107,7,9,1.77,105.06,0.00803452252225851
2021/05/03 18:36:22.000000,2968,140,10.11,67.6,841.4235150000001,1.4666666666666668,-50.0,40.58834,-105.14787,1582.35,11283.197025538107,7,9,0.35,105.06,0.008035131879109304
2021/05/03 18:36:23.000000,2968,141,10.06,68.2,841.440781,1.4709677419354839,-47.0,40.58834,-105.14787,1582.7,11283.197025538107,7,10,2.13,105.06,0.008036909169924104
2021/05/03 18:36:24.000000,2968,142,10.04,68.8,841.4476559999999,1.4731182795698925,-48.0,40.58835,-105.14787,1582.76,11283.196201705763,7,9,0.67,105.06,0.008037214435179376
2021/05/03 18:36:25.000000,2968,143,10.03,68.9,841.4557030000001,1.4709677419354839,-44.0,40.58834,-105.14788,1581.97,11283.196457004382,7,9,0.08,105.06,0.008033202653855945
2021/05/03 18:36:26.000000,2968,144,10.01,68.7,841.41789,1.4709677419354839,-44.0,40.58834,-105.14788,1582.08,11283.196457004382,7,9,0.65,105.06,0.008033761230997319
2021/05/03 18:36:27.000000,2968,145,10.0,68.8,841.446406,1.4688172043010752,-44.0,40.58834,-105.14788,1581.99,11283.196457004382,7,9,0.86,105.06,0.008033304213336194
2021/05/03 18:36:28.000000,2968,146,9.98,69.0,841.459375,1.4709677419354839,-44.0,40.58834,-105.14787,1582.1,11283.197025538107,7,9,0.55,105.06,0.008033862385670148
2021/05/03 18:36:29.000000,2968,147,9.98,69.1,841.428125,1.4709677419354839,-46.0,40.58833,-105.14788,1581.5,11283.197280836606,7,9,0.53,105.06,0.008030815419707444
