FileFormat,CSV
Year,2021
Month,07
Day,21
Hour,17
Minute,54
Second,10
Ascending,"true"
latitude,40.590000,"units=deg"
longitude,-105.141500,"units=deg"
altitude,1571.9,"units=m"
gpsaltitude,1571.9,"units=m"
project,"PRE-CIP-2021"
agency,"CSU"
sondeid,"2969"
sondetype,"Storm Tracker"
launchsite,"Christman Field"
Fields,Time,Pressure,temperature,RH,Speed,Direction,Latitude,Longitude,gpsalt,sats
Units,sec,mb,deg C,%,m/s,deg,deg,deg,m
Data,  41.0, 828.47,25.75,56.30,  4.76,259.36, 40.59021,-105.14243,,7.000000, 1756.5,9.000000,1.548
Data,  42.0, 827.87,25.68,56.40,  4.31,291.03, 40.59022,-105.14248,,7.000000, 1759.0,9.000000,1.548
Data,  43.0, 827.56,25.60,56.50,  1.34,292.33, 40.59025,-105.14250,,7.000000, 1763.7,10.000000,1.548
Data,  44.0, 827.20,25.55,56.60,  3.30,154.57, 40.59024,-105.14248,,7.000000, 1767.2,10.000000,1.548
Data,  45.0, 826.95,25.50,56.50,  5.24,160.58, 40.59021,-105.14246,,7.000000, 1772.3,9.000000,1.548
Data,  46.0, 826.57,25.43,56.30,  2.56,165.85, 40.59019,-105.14247,,7.000000, 1775.0,9.000000,1.542
Data,  47.0, 825.93,25.38,56.00,  4.24,235.17, 40.59018,-105.14250,,7.000000, 1780.5,9.000000,1.548
Data,  48.0, 825.75,25.34,55.80,  3.03,283.54, 40.59019,-105.14253,,7.000000, 1783.0,9.000000,1.548
Data,  49.0, 825.43,25.28,55.70,  2.25,294.68, 40.59021,-105.14257,,7.000000, 1784.4,9.000000,1.548
Data,  50.0, 824.88,25.23,55.70,  2.26,340.40, 40.59023,-105.14256,,7.000000, 1790.2,10.000000,1.548
Data,  51.0, 824.62,25.17,55.90,  1.70, 11.10, 40.59024,-105.14255,,7.000000, 1792.6,9.000000,1.548
Data,  52.0, 824.23,25.14,55.80,  3.90, 69.24, 40.59025,-105.14250,,7.000000, 1796.9,9.000000,1.548
Data,  53.0, 823.91,25.10,55.90,  4.50, 45.83, 40.59028,-105.14247,,7.000000, 1801.9,8.000000,1.548
Data,  54.0, 823.58,25.06,55.90,  3.08, 16.96, 40.59031,-105.14247,,7.000000, 1805.5,9.000000,1.548
Data,  55.0, 823.23,25.04,55.60,  3.92,340.48, 40.59034,-105.14249,,7.000000, 1809.8,9.000000,1.546
Data,  56.0, 822.75,24.98,55.60,  3.12,311.02, 40.59034,-105.14252,,7.000000, 1814.0,9.000000,1.548
Data,  57.0, 822.45,24.95,55.90,  2.96,250.05, 40.59032,-105.14253,,7.000000, 1817.4,9.000000,1.548
Data,  58.0, 822.19,24.92,55.90,  2.40,194.83, 40.59030,-105.14252,,7.000000, 1821.7,9.000000,1.548
Data,  59.0, 821.77,24.89,56.30,  2.51,148.78, 40.59031,-105.14249,,7.000000, 1826.8,10.000000,1.548
Data,  60.0, 821.36,24.83,56.50,  4.62, 56.56, 40.59034,-105.14248,,7.000000, 1831.7,9.000000,1.548
Data,  61.0, 821.01,24.79,56.80,  3.59, 35.43, 40.59038,-105.14246,,7.000000, 1836.8,10.000000,1.548
Data,  62.0, 820.69,24.77,57.90,  2.19,354.62, 40.59039,-105.14248,,7.000000, 1838.2,9.000000,1.548
Data,  63.0, 820.32,24.71,58.20,  0.48,359.60, 40.59041,-105.14249,,7.000000, 1844.0,10.000000,1.548
Data,  64.0, 819.91,24.67,58.90,  1.78,137.04, 40.59040,-105.14248,,7.000000, 1847.8,9.000000,1.548
Data,  65.0, 819.58,24.64,58.50,  3.89,102.86, 40.59040,-105.14244,,7.000000, 1853.2,9.000000,1.546
Data,  66.0, 819.13,24.62,57.40,  4.19, 77.60, 40.59042,-105.14241,,7.000000, 1857.5,9.000000,1.548
Data,  67.0, 818.75,24.58,54.00,  2.75, 56.01, 40.59044,-105.14240,,7.000000, 1859.6,10.000000,1.548
Data,  68.0, 818.40,24.56,51.50,  1.46, 33.14, 40.59046,-105.14241,,7.000000, 1862.2,9.000000,1.548
Data,  69.0, 818.08,24.57,49.80,  0.71, 32.19, 40.59048,-105.14241,,7.000000, 1866.6,9.000000,1.548
Data,  70.0, 817.79,24.55,48.80,  0.83, 38.96, 40.59049,-105.14241,,7.000000, 1871.2,9.000000,1.548
Data,  71.0, 817.38,24.56,48.10,  1.51,113.61, 40.59049,-105.14239,,7.000000, 1874.6,9.000000,1.548
Data,  72.0, 816.93,24.56,47.00,  3.10, 76.95, 40.59050,-105.14237,,7.000000, 1880.0,9.000000,1.548
Data,  73.0, 816.52,24.55,46.10,  3.03, 29.52, 40.59052,-105.14236,,7.000000, 1883.8,8.000000,1.548
Data,  74.0, 816.26,24.56,45.40,  1.58, 26.26, 40.59053,-105.14236,,7.000000, 1887.8,9.000000,1.546
Data,  75.0, 815.80,24.58,44.90,  2.06,357.39, 40.59055,-105.14237,,7.000000, 1892.3,9.000000,1.548
Data,  76.0, 815.35,24.60,44.50,  0.78,340.26, 40.59056,-105.14237,,7.000000, 1895.7,9.000000,1.548
Data,  77.0, 815.01,24.61,44.20,  2.14, 56.54, 40.59056,-105.14235,,7.000000, 1900.1,8.000000,1.548
Data,  78.0, 814.58,24.62,43.80,  2.49, 24.98, 40.59057,-105.14235,,7.000000, 1903.1,10.000000,1.548
Data,  79.0, 814.09,24.63,43.50,  2.09, 18.37, 40.59059,-105.14235,,7.000000, 1908.1,9.000000,1.548
Data,  80.0, 813.72,24.64,43.30,  3.81,341.19, 40.59062,-105.14236,,7.000000, 1912.7,10.000000,1.548
Data,  81.0, 813.42,24.67,43.10,  3.37,320.21, 40.59064,-105.14240,,7.000000, 1915.2,9.000000,1.548
Data,  82.0, 813.09,24.68,43.00,  2.22,312.32, 40.59064,-105.14243,,7.000000, 1918.4,10.000000,1.548
Data,  83.0, 812.65,24.71,42.90,  1.05,301.49, 40.59063,-105.14245,,7.000000, 1921.9,9.000000,1.548
Data,  84.0, 812.36,24.74,42.80,  0.46,301.49, 40.59063,-105.14245,,7.000000, 1925.4,9.000000,1.548
Data,  85.0, 812.06,24.75,42.70,  1.11,336.89, 40.59063,-105.14245,,7.000000, 1928.1,9.000000,1.548
Data,  86.0, 811.68,24.76,42.60,  1.78,324.25, 40.59064,-105.14246,,7.000000, 1930.0,9.000000,1.548
Data,  87.0, 811.31,24.77,42.50,  1.60,313.16, 40.59065,-105.14247,,7.000000, 1934.0,9.000000,1.548
Data,  88.0, 810.97,24.79,42.40,  0.70,313.73, 40.59066,-105.14248,,7.000000, 1937.9,9.000000,1.548
Data,  89.0, 810.69,24.79,42.40,  1.20,  0.08, 40.59066,-105.14246,,7.000000, 1941.2,10.000000,1.548
Data,  90.0, 810.32,24.81,42.30,  2.82, 25.69, 40.59068,-105.14244,,7.000000, 1945.5,9.000000,1.546
Data,  91.0, 809.95,24.82,42.20,  3.88, 19.21, 40.59072,-105.14242,,7.000000, 1951.2,9.000000,1.548
Data,  92.0, 809.45,24.83,42.20,  3.60,  6.39, 40.59076,-105.14242,,7.000000, 1957.5,9.000000,1.548
Data,  93.0, 809.09,24.83,42.10,  2.94,352.03, 40.59079,-105.14244,,7.000000, 1961.9,9.000000,1.548
Data,  94.0, 808.75,24.84,42.00,  1.97,348.60, 40.59082,-105.14245,,7.000000, 1965.9,9.000000,1.548
Data,  95.0, 808.52,24.85,42.00,  2.12,351.56, 40.59084,-105.14246,,7.000000, 1968.5,8.000000,1.540
Data,  96.0, 808.11,24.84,42.00,  3.26,354.98, 40.59087,-105.14246,,7.000000, 1971.7,8.000000,1.540
Data,  97.0, 807.70,24.85,41.90,  3.49,344.25, 40.59089,-105.14248,,7.000000, 1974.9,7.000000,1.548
Data,  98.0, 807.27,24.86,41.90,  3.27,330.65, 40.59091,-105.14250,,7.000000, 1979.8,7.000000,1.548
Data,  99.0, 806.88,24.84,41.90,  2.60,320.73, 40.59093,-105.14253,,7.000000, 1983.0,9.000000,1.548
Data, 100.0, 806.51,24.87,41.90,  1.65,318.74, 40.59094,-105.14255,,7.000000, 1985.7,9.000000,1.548
Data, 101.0, 806.12,24.84,41.80,  1.78,333.18, 40.59095,-105.14255,,8.000000, 1989.6,9.000000,1.548
Data, 102.0, 805.77,24.85,41.80,  2.57,348.63, 40.59096,-105.14255,,8.000000, 1993.2,9.000000,1.548
Data, 103.0, 805.33,24.85,41.80,  3.12,345.40, 40.59099,-105.14256,,8.000000, 1995.9,8.000000,1.548
Data, 104.0, 804.95,24.84,41.80,  3.16,333.09, 40.59100,-105.14256,,8.000000, 2000.1,9.000000,1.548
Data, 105.0, 804.54,24.83,41.70,  2.51,324.47, 40.59102,-105.14258,,8.000000, 2003.3,8.000000,1.548
Data, 106.0, 804.13,24.84,41.70,  1.56,319.97, 40.59103,-105.14260,,8.000000, 2007.0,8.000000,1.548
Data, 107.0, 803.78,24.83,41.70,  0.91,326.55, 40.59103,-105.14259,,8.000000, 2010.8,9.000000,1.548
Data, 108.0, 803.34,24.83,41.70,  1.40,342.33, 40.59103,-105.14258,,7.000000, 2015.5,9.000000,1.548
Data, 109.0, 802.87,24.83,41.60,  1.89,338.52, 40.59104,-105.14258,,7.000000, 2020.3,7.000000,1.548
Data, 110.0, 802.54,24.84,41.60,  2.04,331.87, 40.59106,-105.14258,,7.000000, 2025.0,7.000000,1.548
