FileFormat,CSV
Year,2021
Month,07
Day,20
Hour,18
Minute,25
Second,46
Ascending,"true"
latitude,40.590000,"units=deg"
longitude,-105.141500,"units=deg"
altitude,1571.9,"units=m"
gpsaltitude,1571.9,"units=m"
project,"PRE-CIP-2021"
agency,"CSU"
sondeid,"2972"
sondetype,"Storm Tracker"
launchsite,"Christman Field"
Fields,Time,Pressure,Temperature,RH,Speed,Direction,Latitude,Longitude,altitude,sats,gpsalt,SNR,Voltage
Data, 822.0, 613.57,12.33,48.10,  9.69,142.45, 40.58477,-105.11811,,9.000000, 4307.3,10.000000,1.520
Data, 823.0, 613.28,12.30,48.20,  9.53,142.41, 40.58470,-105.11804,,9.000000, 4310.4,9.000000,1.516
Data, 824.0, 612.99,12.27,48.20,  9.32,143.73, 40.58463,-105.11798,,9.000000, 4314.2,10.000000,1.520
Data, 825.0, 612.70,12.23,48.20,  9.31,145.10, 40.58457,-105.11791,,9.000000, 4317.7,9.000000,1.516
Data, 826.0, 612.48,12.22,48.30,  9.30,144.28, 40.58450,-105.11785,,9.000000, 4321.4,-1.000000,1.518
Data, 827.0, 612.25,12.18,48.30,  9.08,140.50, 40.58444,-105.11779,,9.000000, 4324.7,8.000000,1.518
Data, 828.0, 611.99,12.17,48.40,  9.20,139.79, 40.58438,-105.11772,,9.000000, 4328.4,9.000000,1.516
Data, 829.0, 611.76,12.15,48.40,  9.53,140.99, 40.58431,-105.11764,,9.000000, 4332.2,9.000000,1.510
Data, 830.0, 611.47,12.11,48.40,  9.91,140.05, 40.58424,-105.11757,,9.000000, 4336.3,9.000000,1.516
Data, 831.0, 611.14,12.09,48.50,  9.76,139.76, 40.58417,-105.11749,,9.000000, 4340.2,9.000000,1.512
Data, 832.0, 610.90,12.06,48.60,  9.68,142.44, 40.58410,-105.11742,,9.000000, 4343.6,10.000000,1.516
Data, 833.0, 610.67,12.04,48.60,  9.56,143.96, 40.58403,-105.11736,,9.000000, 4346.9,9.000000,1.518
Data, 835.0, 610.43,12.02,48.70,  9.30,144.49, 40.58397,-105.11729,,9.000000, 4350.3,9.000000,1.516
Data, 835.0, 610.15,11.99,48.70,  9.20,146.08, 40.58390,-105.11723,,9.000000, 4354.1,8.000000,1.518
Data, 837.0, 609.62,11.98,48.80,  8.83,143.95, 40.58376,-105.11712,,9.000000, 4360.9,7.000000,1.518
Data, 838.0, 609.30,11.92,48.80,  8.96,142.68, 40.58370,-105.11705,,9.000000, 4364.9,8.000000,1.518
Data, 839.0, 609.06,11.91,48.80,  9.43,142.32, 40.58363,-105.11699,,9.000000, 4368.8,9.000000,1.518
Data, 840.0, 608.80,11.86,48.90,  9.73,141.60, 40.58357,-105.11691,,9.000000, 4372.9,9.000000,1.518
Data, 841.0, 608.52,11.84,49.00,  9.67,141.04, 40.58350,-105.11684,,9.000000, 4377.0,9.000000,1.514
Data, 842.0, 608.26,11.82,49.00,  9.72,142.64, 40.58343,-105.11677,,9.000000, 4380.6,8.000000,1.516
Data, 843.0, 608.03,11.81,49.00,  9.57,140.99, 40.58336,-105.11670,,9.000000, 4383.2,0.000000,1.518
Data, 844.0, 607.77,11.80,49.10,  9.51,137.17, 40.58330,-105.11663,,9.000000, 4386.2,9.000000,1.518
Data, 845.0, 607.53,11.79,49.10,  9.57,137.53, 40.58324,-105.11655,,9.000000, 4390.1,9.000000,1.518
Data, 846.0, 607.30,11.79,49.10,  9.69,139.54, 40.58317,-105.11647,,9.000000, 4393.3,10.000000,1.516
Data, 847.0, 607.06,11.76,49.20,  9.23,140.79, 40.58310,-105.11640,,9.000000, 4397.1,9.000000,1.518
Data, 848.0, 606.82,11.74,49.20,  8.97,140.69, 40.58304,-105.11634,,9.000000, 4400.0,3.000000,1.516
Data, 849.0, 606.55,11.70,49.30,  9.09,139.74, 40.58298,-105.11627,,9.000000, 4403.3,8.000000,1.510
Data, 850.0, 606.31,11.69,49.30,  9.59,146.30, 40.58291,-105.11620,,9.000000, 4404.8,8.000000,1.505
Data, 851.0, 606.01,11.63,49.30, 10.06,143.76, 40.58284,-105.11614,,9.000000, 4406.9,9.000000,1.516
Data, 852.0, 605.78,11.63,49.40,  9.61,141.84, 40.58277,-105.11607,,9.000000, 4410.1,9.000000,1.514
Data, 853.0, 605.49,11.61,49.40,  9.78,144.22, 40.58270,-105.11600,,9.000000, 4413.5,8.000000,1.516
Data, 855.0, 605.03,11.56,49.50,  9.31,143.44, 40.58256,-105.11587,,9.000000, 4420.6,7.000000,1.516
Data, 856.0, 604.85,11.56,49.50,  9.23,147.04, 40.58249,-105.11581,,9.000000, 4421.5,9.000000,1.516
Data, 857.0, 604.61,11.58,49.50,  9.57,147.51, 40.58242,-105.11575,,9.000000, 4422.5,9.000000,1.516
Data, 858.0, 604.41,11.54,49.60, 10.00,150.63, 40.58234,-105.11570,,9.000000, 4421.0,10.000000,1.512
Data, 859.0, 604.11,11.50,49.60, 10.19,156.29, 40.58226,-105.11565,,9.000000, 4419.9,9.000000,1.516
Data, 861.0, 603.61,11.43,49.70,  9.22,140.65, 40.58212,-105.11552,,9.000000, 4427.1,6.000000,1.516
Data, 862.0, 603.34,11.40,49.80,  9.41,140.68, 40.58206,-105.11544,,9.000000, 4430.8,9.000000,1.516
Data, 863.0, 603.09,11.36,49.80, 10.00,139.60, 40.58200,-105.11537,,9.000000, 4434.8,9.000000,1.516
Data, 864.0, 602.85,11.36,49.90, 10.28,138.76, 40.58193,-105.11528,,9.000000, 4438.4,9.000000,1.516
Data, 865.0, 602.60,11.32,50.00, 10.00,141.35, 40.58186,-105.11521,,9.000000, 4442.2,10.000000,1.516
Data, 866.0, 602.32,11.30,50.00,  9.74,143.60, 40.58178,-105.11513,,9.000000, 4445.8,9.000000,1.516
Data, 867.0, 602.11,11.25,50.10,  9.69,143.52, 40.58171,-105.11507,,9.000000, 4449.2,9.000000,1.516
Data, 868.0, 601.82,11.23,50.10,  9.28,142.95, 40.58165,-105.11500,,9.000000, 4452.7,7.000000,1.514
Data, 869.0, 601.58,11.21,50.20,  8.86,142.16, 40.58158,-105.11493,,9.000000, 4457.9,2.000000,1.514
Data, 870.0, 601.34,11.18,50.20,  8.84,139.12, 40.58153,-105.11486,,9.000000, 4461.8,8.000000,1.508
Data, 871.0, 601.10,11.18,50.30,  9.28,138.39, 40.58147,-105.11479,,9.000000, 4465.5,9.000000,1.503
Data, 872.0, 600.90,11.12,50.30,  9.46,139.99, 40.58140,-105.11472,,9.000000, 4468.5,10.000000,1.514
Data, 873.0, 600.65,11.15,50.40,  9.34,143.13, 40.58133,-105.11464,,9.000000, 4472.3,9.000000,1.514
Data, 874.0, 600.38,11.09,50.40,  9.42,143.58, 40.58127,-105.11458,,9.000000, 4475.7,3.000000,1.514
Data, 875.0, 600.15,11.06,50.50,  9.17,141.62, 40.58120,-105.11451,,9.000000, 4479.7,4.000000,1.514
Data, 876.0, 599.96,11.04,50.60,  9.25,141.43, 40.58114,-105.11444,,9.000000, 4483.0,7.000000,1.514
Data, 877.0, 599.62,11.04,50.60,  9.52,142.17, 40.58107,-105.11437,,9.000000, 4487.4,9.000000,1.514
Data, 878.0, 599.42,10.99,50.60,  9.74,141.91, 40.58100,-105.11430,,9.000000, 4490.3,9.000000,1.512
Data, 879.0, 599.20,10.95,50.70,  9.46,143.39, 40.58094,-105.11423,,9.000000, 4494.1,9.000000,1.514
Data, 880.0, 598.91,10.93,50.80,  9.19,144.74, 40.58087,-105.11416,,9.000000, 4497.6,8.000000,1.512
Data, 881.0, 598.60,10.91,50.80,  8.98,142.56, 40.58080,-105.11410,,9.000000, 4501.5,-3.000000,1.514
Data, 882.0, 598.34,10.90,50.90,  8.99,139.69, 40.58074,-105.11403,,9.000000, 4505.7,8.000000,1.512
Data, 883.0, 598.12,10.85,50.90,  9.22,140.37, 40.58068,-105.11396,,9.000000, 4509.6,9.000000,1.514
Data, 884.0, 597.90,10.82,51.00,  9.28,141.08, 40.58062,-105.11389,,9.000000, 4512.8,9.000000,1.510
Data, 885.0, 597.67,10.78,51.00,  9.21,142.11, 40.58055,-105.11382,,9.000000, 4516.4,8.000000,1.514
Data, 886.0, 597.40,10.77,51.00,  8.98,140.31, 40.58049,-105.11375,,9.000000, 4519.8,5.000000,1.514
Data, 887.0, 597.20,10.74,51.00,  8.80,139.83, 40.58043,-105.11368,,9.000000, 4523.3,8.000000,1.512
Data, 888.0, 597.00,10.72,51.00,  9.01,141.70, 40.58037,-105.11362,,9.000000, 4526.4,9.000000,1.512
Data, 890.0, 596.42,10.66,51.00,  8.65,142.40, 40.58024,-105.11349,,9.000000, 4533.5,8.000000,1.514
Data, 891.0, 596.18,10.63,51.00,  8.78,144.14, 40.58018,-105.11343,,9.000000, 4537.1,9.000000,1.512
Data, 892.0, 595.93,10.60,51.10,  8.89,147.77, 40.58011,-105.11337,,9.000000, 4540.8,-4.000000,1.514
Data, 893.0, 595.71,10.60,51.10,  9.05,147.17, 40.58004,-105.11331,,9.000000, 4544.4,9.000000,1.510
Data, 894.0, 595.51,10.58,51.10,  9.28,148.72, 40.57997,-105.11325,,9.000000, 4547.8,8.000000,1.512
Data, 895.0, 595.22,10.57,51.00,  8.98,151.36, 40.57990,-105.11320,,9.000000, 4551.2,8.000000,1.510
Data, 896.0, 594.98,10.52,51.00,  9.18,149.43, 40.57983,-105.11315,,9.000000, 4554.6,8.000000,1.512
Data, 897.0, 594.73,10.52,51.00,  9.30,149.62, 40.57976,-105.11309,,9.000000, 4557.9,8.000000,1.512
Data, 898.0, 594.54,10.50,50.90,  8.87,146.99, 40.57969,-105.11303,,9.000000, 4561.5,9.000000,1.512
Data, 899.0, 594.25,10.51,50.80,  8.59,147.88, 40.57962,-105.11298,,9.000000, 4564.8,7.000000,1.514
Data, 900.0, 594.07,10.49,50.50,  8.26,143.22, 40.57956,-105.11292,,9.000000, 4568.3,9.000000,1.512
Data, 901.0, 593.83,10.46,49.60,  8.63,143.24, 40.57950,-105.11286,,9.000000, 4571.2,5.000000,1.512
Data, 902.0, 593.60,10.44,48.90,  8.30,143.97, 40.57944,-105.11280,,9.000000, 4574.8,9.000000,1.510
Data, 903.0, 593.33,10.42,48.50,  8.64,146.44, 40.57938,-105.11274,,9.000000, 4578.1,1.000000,1.512
Data, 904.0, 593.12,10.43,48.20,  8.49,145.70, 40.57931,-105.11269,,9.000000, 4581.1,9.000000,1.510
Data, 905.0, 592.88,10.38,47.70,  8.96,145.59, 40.57925,-105.11263,,9.000000, 4584.0,6.000000,1.503
Data, 906.0, 592.59,10.37,47.30,  8.57,149.08, 40.57918,-105.11258,,9.000000, 4588.2,9.000000,1.508
Data, 907.0, 592.32,10.32,47.00,  8.97,145.87, 40.57911,-105.11252,,9.000000, 4592.9,9.000000,1.505
Data, 908.0, 592.09,10.29,46.90,  9.24,147.56, 40.57904,-105.11246,,9.000000, 4596.6,0.000000,1.510
Data, 909.0, 591.84,10.25,46.90,  8.97,148.19, 40.57898,-105.11240,,9.000000, 4600.0,9.000000,1.512
Data, 910.0, 591.55,10.23,46.70,  9.40,149.55, 40.57890,-105.11234,,9.000000, 4603.0,9.000000,1.512
Data, 911.0, 591.36,10.26,46.70,  9.63,152.63, 40.57883,-105.11229,,9.000000, 4606.0,3.000000,1.512
Data, 912.0, 591.14,10.23,46.60,  9.49,152.22, 40.57875,-105.11224,,9.000000, 4609.4,9.000000,1.512
Data, 913.0, 590.91,10.25,46.50,  9.71,152.38, 40.57868,-105.11218,,9.000000, 4611.6,8.000000,1.512
Data, 914.0, 590.60,10.21,46.40,  9.50,154.69, 40.57860,-105.11213,,9.000000, 4615.2,10.000000,1.512
Data, 915.0, 590.43,10.20,46.30,  9.26,151.77, 40.57852,-105.11208,,9.000000, 4618.7,9.000000,1.508
Data, 916.0, 590.18,10.17,46.20,  9.03,152.10, 40.57845,-105.11203,,9.000000, 4622.3,8.000000,1.510
Data, 917.0, 589.93,10.16,46.20,  8.49,149.86, 40.57838,-105.11198,,9.000000, 4625.6,9.000000,1.508
Data, 918.0, 589.68,10.13,46.20,  8.65,150.80, 40.57832,-105.11193,,9.000000, 4629.3,6.000000,1.510
Data, 919.0, 589.39,10.12,46.10,  8.45,148.55, 40.57825,-105.11188,,9.000000, 4633.0,9.000000,1.508
Data, 920.0, 589.11,10.06,46.20,  8.62,148.92, 40.57818,-105.11183,,9.000000, 4636.5,0.000000,1.510
Data, 921.0, 588.86,10.05,46.20,  8.23,151.00, 40.57812,-105.11178,,9.000000, 4640.4,9.000000,1.501
Data, 922.0, 588.63,10.01,46.20,  9.09,148.47, 40.57805,-105.11172,,9.000000, 4643.8,8.000000,1.501
Data, 923.0, 588.40, 9.97,46.20,  9.34,150.75, 40.57798,-105.11167,,9.000000, 4647.4,8.000000,1.510
Data, 924.0, 588.20, 9.95,46.20,  9.07,149.02, 40.57791,-105.11161,,9.000000, 4650.8,9.000000,1.510
Data, 925.0, 587.95, 9.88,46.20,  9.32,151.40, 40.57783,-105.11156,,9.000000, 4654.8,2.000000,1.510
Data, 926.0, 587.69, 9.85,46.20,  9.26,151.85, 40.57776,-105.11150,,9.000000, 4658.8,9.000000,1.508
Data, 927.0, 587.44, 9.84,46.20,  9.71,152.86, 40.57768,-105.11145,,9.000000, 4662.6,9.000000,1.510
Data, 928.0, 587.19, 9.84,46.20,  9.36,157.19, 40.57760,-105.11141,,9.000000, 4666.2,6.000000,1.508
Data, 929.0, 586.95, 9.79,46.20,  9.07,155.13, 40.57753,-105.11136,,9.000000, 4669.6,9.000000,1.510
Data, 930.0, 586.69, 9.76,46.20,  9.31,156.06, 40.57746,-105.11131,,9.000000, 4672.7,1.000000,1.510
Data, 931.0, 586.51, 9.76,46.20,  8.66,157.06, 40.57738,-105.11127,,9.000000, 4675.6,9.000000,1.510
Data, 932.0, 586.22, 9.74,46.20,  8.84,153.86, 40.57731,-105.11123,,9.000000, 4678.8,8.000000,1.510
Data, 933.0, 586.04, 9.74,46.20,  8.72,154.50, 40.57724,-105.11118,,9.000000, 4682.0,8.000000,1.505
Data, 934.0, 585.71, 9.68,46.20,  8.60,151.27, 40.57717,-105.11114,,9.000000, 4686.1,9.000000,1.510
Data, 935.0, 585.47, 9.64,46.20,  8.89,153.60, 40.57710,-105.11109,,9.000000, 4689.9,2.000000,1.505
Data, 936.0, 585.24, 9.61,46.30,  8.98,153.32, 40.57703,-105.11104,,9.000000, 4693.3,9.000000,1.510
Data, 937.0, 584.97, 9.60,46.30,  9.33,152.46, 40.57695,-105.11099,,9.000000, 4697.2,9.000000,1.510
Data, 938.0, 584.71, 9.57,46.40,  9.41,155.61, 40.57688,-105.11094,,9.000000, 4700.6,2.000000,1.508
Data, 939.0, 584.50, 9.54,46.40,  9.20,155.70, 40.57680,-105.11089,,9.000000, 4704.0,9.000000,1.503
Data, 940.0, 584.19, 9.52,46.40,  9.62,156.15, 40.57672,-105.11085,,9.000000, 4708.0,9.000000,1.508
Data, 941.0, 583.99, 9.51,46.50,  9.60,159.07, 40.57664,-105.11081,,9.000000, 4710.8,5.000000,1.505
Data, 942.0, 583.72, 9.46,46.50,  9.39,158.46, 40.57656,-105.11076,,9.000000, 4714.4,9.000000,1.508
Data, 943.0, 583.48, 9.46,46.60, 10.02,157.26, 40.57648,-105.11072,,9.000000, 4717.9,7.000000,1.505
Data, 944.0, 583.26, 9.44,46.60,  9.57,159.53, 40.57640,-105.11067,,9.000000, 4721.1,9.000000,1.508
Data, 945.0, 582.96, 9.41,46.60,  9.53,157.96, 40.57632,-105.11063,,9.000000, 4725.2,9.000000,1.510
Data, 946.0, 582.78, 9.40,46.60,  9.60,159.43, 40.57624,-105.11059,,9.000000, 4728.5,5.000000,1.510
Data, 947.0, 582.52, 9.38,46.60,  9.20,157.93, 40.57616,-105.11055,,9.000000, 4731.9,9.000000,1.508
Data, 948.0, 582.30, 9.36,46.60,  9.53,157.17, 40.57608,-105.11050,,9.000000, 4734.6,6.000000,1.508
Data, 949.0, 582.02, 9.31,46.60,  9.64,159.70, 40.57600,-105.11046,,9.000000, 4738.1,9.000000,1.508
Data, 950.0, 581.83, 9.32,46.60,  9.84,157.77, 40.57592,-105.11042,,9.000000, 4741.3,8.000000,1.505
Data, 951.0, 581.57, 9.29,46.60, 10.21,159.59, 40.57583,-105.11038,,9.000000, 4745.2,9.000000,1.508
Data, 952.0, 581.31, 9.25,46.60,  9.61,159.13, 40.57575,-105.11033,,9.000000, 4748.9,9.000000,1.503
Data, 953.0, 581.07, 9.25,46.60,  9.75,159.66, 40.57567,-105.11029,,9.000000, 4752.0,8.000000,1.505
Data, 954.0, 580.86, 9.19,46.60,  9.57,157.76, 40.57559,-105.11025,,9.000000, 4755.4,8.000000,1.505
Data, 955.0, 580.61, 9.18,46.40,  9.49,159.68, 40.57551,-105.11021,,9.000000, 4758.9,8.000000,1.508
Data, 956.0, 580.33, 9.13,46.30,  9.32,157.29, 40.57543,-105.11017,,9.000000, 4762.6,9.000000,1.508
Data, 957.0, 580.10, 9.10,46.20,  9.67,157.35, 40.57535,-105.11013,,9.000000, 4766.5,4.000000,1.505
Data, 958.0, 579.89, 9.05,46.20,  9.16,158.09, 40.57527,-105.11008,,9.000000, 4769.5,8.000000,1.508
Data, 959.0, 579.62, 9.00,46.10,  9.43,155.79, 40.57520,-105.11004,,9.000000, 4772.8,9.000000,1.505
Data, 960.0, 579.42, 8.99,46.20,  9.76,155.50, 40.57512,-105.10999,,9.000000, 4775.8,8.000000,1.505
Data, 961.0, 579.18, 8.93,46.10,  9.40,157.21, 40.57504,-105.10995,,9.000000, 4779.4,3.000000,1.503
Data, 962.0, 578.91, 8.92,46.20,  9.09,156.25, 40.57496,-105.10990,,9.000000, 4782.8,9.000000,1.505
Data, 963.0, 578.65, 8.87,46.20,  9.68,155.29, 40.57488,-105.10986,,9.000000, 4786.2,9.000000,1.495
Data, 964.0, 578.43, 8.84,46.30,  9.87,157.75, 40.57480,-105.10981,,9.000000, 4790.2,9.000000,1.505
Data, 965.0, 578.18, 8.82,46.30,  9.54,159.34, 40.57472,-105.10977,,9.000000, 4793.2,2.000000,1.495
Data, 966.0, 577.95, 8.79,46.30,  9.38,159.37, 40.57464,-105.10973,,9.000000, 4796.2,8.000000,1.505
Data, 967.0, 577.73, 8.79,46.30,  9.83,159.34, 40.57456,-105.10969,,9.000000, 4799.3,9.000000,1.503
Data, 968.0, 577.53, 8.77,46.30, 10.13,161.42, 40.57447,-105.10965,,9.000000, 4802.2,9.000000,1.505
Data, 969.0, 577.36, 8.77,46.30,  9.90,164.19, 40.57439,-105.10961,,9.000000, 4804.9,0.000000,1.505
Data, 970.0, 577.08, 8.74,46.30,  9.33,161.55, 40.57431,-105.10958,,9.000000, 4808.0,9.000000,1.503
Data, 971.0, 576.86, 8.73,46.30,  9.70,158.67, 40.57423,-105.10954,,9.000000, 4811.1,9.000000,1.505
Data, 972.0, 576.58, 8.68,46.30,  9.45,159.32, 40.57414,-105.10950,,9.000000, 4815.3,1.000000,1.503
Data, 973.0, 576.34, 8.68,46.30,  8.98,158.09, 40.57407,-105.10946,,9.000000, 4818.5,8.000000,1.505
Data, 974.0, 576.13, 8.65,46.20,  9.12,154.74, 40.57399,-105.10942,,9.000000, 4821.9,9.000000,1.501
Data, 975.0, 575.88, 8.64,46.30,  9.45,154.72, 40.57392,-105.10937,,9.000000, 4825.3,7.000000,1.505
Data, 976.0, 575.71, 8.63,46.30,  9.35,157.16, 40.57384,-105.10932,,9.000000, 4827.8,2.000000,1.505
Data, 977.0, 575.46, 8.57,46.30,  9.24,156.44, 40.57377,-105.10928,,9.000000, 4830.9,9.000000,1.505
Data, 978.0, 575.27, 8.56,46.30,  9.96,156.36, 40.57369,-105.10923,,9.000000, 4834.1,9.000000,1.503
Data, 979.0, 575.00, 8.56,46.30, 10.11,160.14, 40.57360,-105.10919,,9.000000, 4837.6,8.000000,1.505
Data, 980.0, 574.80, 8.52,46.40,  9.86,162.71, 40.57352,-105.10916,,9.000000, 4840.9,6.000000,1.497
Data, 981.0, 574.52, 8.50,46.50,  9.91,160.13, 40.57343,-105.10912,,9.000000, 4844.8,9.000000,1.497
Data, 982.0, 574.33, 8.50,46.60, 10.06,158.73, 40.57335,-105.10908,,9.000000, 4847.2,8.000000,1.501
Data, 983.0, 574.10, 8.47,46.70,  9.43,160.80, 40.57326,-105.10904,,9.000000, 4851.9,5.000000,1.505
Data, 984.0, 573.92, 8.44,46.70,  8.85,158.17, 40.57319,-105.10900,,9.000000, 4854.9,9.000000,1.505
Data, 985.0, 573.68, 8.41,46.70,  9.15,156.14, 40.57311,-105.10896,,9.000000, 4857.7,9.000000,1.503
Data, 986.0, 573.48, 8.41,46.70,  8.89,156.11, 40.57304,-105.10892,,9.000000, 4861.3,3.000000,1.503
Data, 987.0, 573.27, 8.39,46.70,  8.48,153.80, 40.57297,-105.10887,,9.000000, 4864.4,9.000000,1.503
Data, 988.0, 572.97, 8.38,46.70,  9.06,154.06, 40.57290,-105.10882,,9.000000, 4867.3,8.000000,1.503
Data, 989.0, 572.78, 8.35,46.70,  8.74,156.68, 40.57282,-105.10878,,9.000000, 4870.4,7.000000,1.503
Data, 990.0, 572.49, 8.34,46.70,  9.43,153.96, 40.57275,-105.10874,,9.000000, 4873.5,9.000000,1.501
Data, 991.0, 572.32, 8.30,46.70,  9.62,157.37, 40.57267,-105.10869,,9.000000, 4876.5,-2.000000,1.503
Data, 992.0, 572.06, 8.26,46.70,  9.44,156.74, 40.57259,-105.10865,,9.000000, 4880.1,8.000000,1.499
Data, 993.0, 571.80, 8.25,46.70, 10.00,155.22, 40.57251,-105.10860,,9.000000, 4883.6,9.000000,1.503
Data, 994.0, 571.62, 8.22,46.70,  9.79,157.92, 40.57243,-105.10855,,9.000000, 4886.7,-2.000000,1.501
Data, 995.0, 571.35, 8.18,46.80,  9.09,156.35, 40.57235,-105.10851,,9.000000, 4890.3,8.000000,1.503
Data, 996.0, 571.16, 8.14,46.70,  9.35,154.48, 40.57227,-105.10846,,9.000000, 4893.1,9.000000,1.503
Data, 997.0, 570.89, 8.13,46.70,  9.14,156.49, 40.57220,-105.10842,,9.000000, 4895.9,-3.000000,1.499
Data, 998.0, 570.70, 8.12,46.80,  8.67,155.97, 40.57213,-105.10838,,9.000000, 4899.3,8.000000,1.495
Data, 999.0, 570.47, 8.09,46.80,  9.07,154.98, 40.57205,-105.10833,,9.000000, 4902.5,9.000000,1.499
Data,1000.0, 570.27, 8.07,46.80,  9.25,155.82, 40.57198,-105.10829,,9.000000, 4905.7,0.000000,1.495
Data,1001.0, 569.97, 8.05,46.80,  8.99,153.97, 40.57191,-105.10824,,9.000000, 4908.7,9.000000,1.503
Data,1002.0, 569.78, 8.01,46.90,  9.56,154.64, 40.57183,-105.10819,,9.000000, 4911.9,9.000000,1.501
Data,1003.0, 569.59, 7.96,46.90,  9.52,158.12, 40.57175,-105.10815,,9.000000, 4914.9,-4.000000,1.501
Data,1004.0, 569.31, 7.92,46.90,  9.40,155.63, 40.57167,-105.10811,,9.000000, 4918.0,8.000000,1.503
Data,1005.0, 569.13, 7.92,46.90,  9.95,156.51, 40.57159,-105.10806,,9.000000, 4920.8,8.000000,1.501
Data,1006.0, 568.90, 7.90,46.80,  9.77,159.41, 40.57151,-105.10802,,9.000000, 4924.4,6.000000,1.499
Data,1007.0, 568.65, 7.88,46.30,  9.63,157.80, 40.57143,-105.10798,,9.000000, 4927.4,6.000000,1.503
Data,1008.0, 568.40, 7.83,45.80,  9.61,155.26, 40.57135,-105.10793,,8.000000, 4931.4,9.000000,1.499
Data,1009.0, 568.20, 7.82,45.50,  9.96,156.22, 40.57127,-105.10789,,8.000000, 4934.2,9.000000,1.501
Data,1010.0, 567.92, 7.80,45.00,  9.82,157.86, 40.57118,-105.10784,,8.000000, 4937.7,-1.000000,1.499
Data,1011.0, 567.72, 7.77,44.50,  9.39,154.63, 40.57111,-105.10779,,8.000000, 4941.0,8.000000,1.501
Data,1012.0, 567.47, 7.75,44.20,  9.86,153.99, 40.57103,-105.10774,,8.000000, 4945.5,9.000000,1.501
Data,1013.0, 567.22, 7.73,43.90,  9.80,157.16, 40.57095,-105.10769,,8.000000, 4949.0,6.000000,1.501
Data,1014.0, 567.01, 7.69,43.60,  9.70,155.85, 40.57087,-105.10765,,8.000000, 4952.3,6.000000,1.499
Data,1015.0, 566.77, 7.67,43.40,  9.74,153.56, 40.57079,-105.10760,,8.000000, 4955.4,9.000000,1.497
Data,1016.0, 566.54, 7.65,43.30,  9.99,155.99, 40.57071,-105.10755,,8.000000, 4958.7,8.000000,1.501
Data,1017.0, 566.32, 7.64,43.10,  9.84,159.66, 40.57062,-105.10750,,8.000000, 4961.8,0.000000,1.499
Data,1018.0, 566.13, 7.60,43.10,  9.63,157.06, 40.57054,-105.10746,,8.000000, 4964.3,8.000000,1.492
Data,1019.0, 565.89, 7.57,43.00, 10.37,157.00, 40.57046,-105.10741,,8.000000, 4967.1,10.000000,1.501
Data,1020.0, 565.67, 7.55,42.90, 10.10,160.31, 40.57037,-105.10737,,8.000000, 4970.0,1.000000,1.501
Data,1021.0, 565.41, 7.52,42.90,  9.84,156.66, 40.57029,-105.10733,,8.000000, 4973.9,9.000000,1.501
Data,1022.0, 565.17, 7.52,42.90, 10.18,155.79, 40.57020,-105.10728,,8.000000, 4977.0,9.000000,1.501
Data,1023.0, 564.97, 7.49,42.80,  9.81,158.12, 40.57012,-105.10723,,8.000000, 4979.9,6.000000,1.501
Data,1024.0, 564.70, 7.45,42.70,  9.67,155.07, 40.57004,-105.10719,,8.000000, 4983.4,9.000000,1.501
Data,1025.0, 564.50, 7.41,42.60,  9.91,155.44, 40.56996,-105.10714,,8.000000, 4986.8,8.000000,1.501
Data,1026.0, 564.29, 7.38,42.50,  9.96,156.52, 40.56988,-105.10709,,8.000000, 4990.4,2.000000,1.501
Data,1027.0, 564.05, 7.37,42.40,  9.64,155.49, 40.56980,-105.10704,,8.000000, 4993.9,8.000000,1.499
Data,1029.0, 563.83, 7.33,42.30, 10.33,154.75, 40.56972,-105.10699,,8.000000, 4997.6,9.000000,1.499
Data,1030.0, 563.59, 7.32,42.20, 10.12,156.07, 40.56963,-105.10694,,8.000000, 5000.9,4.000000,1.497
Data,1030.0, 563.36, 7.27,42.20,  9.74,155.86, 40.56955,-105.10689,,8.000000, 5004.7,8.000000,1.499
Data,1031.0, 563.10, 7.27,42.10, 10.04,156.43, 40.56947,-105.10684,,8.000000, 5008.3,9.000000,1.497
Data,1032.0, 562.90, 7.23,42.00, 10.06,156.74, 40.56939,-105.10680,,8.000000, 5011.4,8.000000,1.499
Data,1033.0, 562.65, 7.19,42.00,  9.75,157.19, 40.56930,-105.10675,,8.000000, 5014.7,2.000000,1.495
Data,1034.0, 562.46, 7.18,42.00,  9.75,155.52, 40.56922,-105.10671,,8.000000, 5018.0,8.000000,1.499
Data,1035.0, 562.22, 7.14,42.00, 10.11,154.24, 40.56914,-105.10665,,8.000000, 5021.0,9.000000,1.499
Data,1037.0, 561.91, 7.12,42.00,  9.95,156.24, 40.56906,-105.10661,,8.000000, 5024.0,8.000000,1.490
Data,1038.0, 561.70, 7.09,42.00,  9.82,157.18, 40.56898,-105.10656,,8.000000, 5026.9,-1.000000,1.497
Data,1038.0, 561.46, 7.05,42.00,  9.54,155.83, 40.56890,-105.10651,,8.000000, 5030.1,6.000000,1.490
Data,1039.0, 561.24, 7.05,42.00, 10.04,153.81, 40.56882,-105.10646,,8.000000, 5033.8,9.000000,1.495
Data,1040.0, 561.01, 7.04,42.00, 10.25,156.46, 40.56873,-105.10641,,8.000000, 5037.2,9.000000,1.499
Data,1041.0, 560.79, 7.01,42.00, 10.23,158.85, 40.56865,-105.10637,,8.000000, 5041.1,7.000000,1.499
